AKKO,VA24DQLB4848,CPU,34630130
AKKO,Anywhere190,CPU,22211793
Arctic,ACR 683917,CPU,32119420
FSP,Trident4977,CPU,24070810
Asus,Dual 30604276,CPU,32891677
FSP,Dual 30602335,CPU,11221917
Xiaomi,Lookthrough2957,CPU,41673107
Lenovo,PNY Silver1847,CPU,1894621
Noctua,Unicorn813,CPU,12339328
Logitech,Vostro 35203662,CPU,31834522
Nvidia,Anywhere393,CPU,5277287
EVGA,MonsGeek4552,CPU,6152982
HyperX,Trident2656,CPU,46376144
FSP,RK A301525,CPU,16779369
HP,XPS 133009,CPU,10229803
Arctic,PNY Silver1089,CPU,9837900
AKKO,Aspire A3153893,CPU,39679170
Steelseries,Ocean Star618,CPU,36622439
Adata,Aspire A3151864,CPU,26821525
Razer,Vostro 53202673,CPU,23929899
Sony,ROG2367,CPU,36818384
Apple,Corsair2113,CPU,31400189
Filco,Corsair410,CPU,23964730
Silverstone,Pavillion 14562323,CPU,44535193
InWin,Vostro 35203347,CPU,48312343
Scythe,ProArt4289,CPU,7043640
Silverstone,Vostro 35201628,CPU,34317462
Filco,Aspire A315390,CPU,27998015
Corsair,Vostro 3520528,CPU,48778590
Hewlett-Packard,ACR 682213,CPU,42398514
Foxcon,Inspiron 56202685,CPU,42814797
Keychron,Anywhere1625,CPU,8191020
ZTE,XPS 134374,CPU,11430475
Adata,Phantom1446,CPU,2769676
Lenovo,PNY Silver4324,CPU,14282717
Xiaomi,Anywhere663,CPU,16954912
Lenovo,VA24DQLB3238,CPU,19394855
Noctua,Phantom248,CPU,26436195
Xerox,Envy 15364746,CPU,5914986
Microsoft,Gaming X1111,CPU,8252768
NZXT,RK A302906,CPU,44437273
Asus,Unicorn3224,CPU,5049759
EVGA,Lookthrough2004,CPU,49909781
Xiaomi,Pavillion 1456174,CPU,14520234
Hewlett-Packard,Envy 15363083,CPU,40366627
Kingston,Pavillion 14563929,CPU,14662584
Xiaomi,Dual 30604045,CPU,30218234
Silverstone,Beast4796,CPU,24419973
Acer,Aspire A3152785,CPU,28904171
Enermax,Vostro 53204794,CPU,12287006
Microsoft,Gaming X4572,CPU,2823740
Western Digital,ProArt24,CPU,25352840
Noctua,Inspiron 56201306,CPU,18005101
Adata,XPS 131667,CPU,9732253
Sandisk,Envy 15363242,CPU,24692897
LianLi,Ocean Star1477,CPU,13772379
Huawei,Lookthrough1033,CPU,19340756
ZTE,Inspiron 35934713,CPU,14672743
Gigabyte,Swift F3144486,CPU,24334640
Dell,MonsGeek3559,CPU,16954863
Logitech,Gaming X697,CPU,48450344
Nvidia,Vostro 35203434,CPU,32184556
ZTE,Aspire A315377,CPU,4029672
XFX,Optix2047,CPU,10985296
Xiaomi,ProArt4849,CPU,38696601
Samsung,Vostro 53203921,CPU,24880419
Keychron,Envy 15363495,CPU,8163218
Apple,TUF Gaming2921,CPU,36367766
Asus,Vostro 53202279,CPU,40716086
Antec,Viper Plus4533,CPU,14446408
Steelseries,Trident1701,CPU,15385096
AKKO,Gaming X4731,CPU,44351249
Sony,VA24DQLB4222,CPU,9227062
AKKO,Aspire A315546,CPU,10731914
Apple,Pavillion 14564502,CPU,43177711
HyperX,Trident157,CPU,10889018
Enermax,Lookthrough4201,CPU,3703468
EVGA,GVN Minion2215,CPU,43072418
Steelseries,Trident2657,CPU,31538638
Apple,PNY Silver3141,CPU,35187809
ZTE,Corsair3035,CPU,2164063
Huawei,Inspiron 5620470,CPU,27001540
Seagate,Anywhere4727,CPU,5555214
HP,GeForce3204,CPU,5209929
Gigabyte,Inspiron 56204319,CPU,10647454
MSI,Ocean Star2015,CPU,16891188
Thermaltake,Vostro 53201502,CPU,36831632
Xerox,Inspiron 3593330,CPU,47322821
AMD,Gaming X4926,CPU,46478171
Gigabyte,Unicorn1867,CPU,26059571
Nokia,Dorminator2896,CPU,17583420
LianLi,Swift F3143895,CPU,39794206
Filco,Lookthrough4865,CPU,39198011
Kingston,MonsGeek4337,CPU,10545526
Seagate,ACR 682729,CPU,4514142
Xerox,Trident408,CPU,28927802
Enermax,GeForce3109,CPU,46910961
Raijintek,XPS 133997,CPU,43334306
XFX,Corsair2786,CPU,29161328
Adata,Deathadder4735,CPU,19366382
Adata,GeForce4961,CPU,10029343
Nokia,Pavillion 14564198,CPU,22287846
Sandisk,GVN Minion4533,CPU,7327666
Nokia,Aspire A3154081,CPU,24424680
Acer,PNY Silver3639,CPU,40967530
NZXT,G11061818,CPU,12109650
Adata,Gaming X1199,CPU,12517390
Corsair,Vostro 35202200,CPU,23884140
Apple,MonsGeek3281,CPU,4422386
LG,ROG4720,CPU,27968926
Lenovo,Deathadder2580,CPU,4884754
Deepcool,Phantom645,CPU,14981763
Seagate,RK A302810,CPU,24364263
AKKO,Corsair3343,CPU,16181359
Arctic,Anywhere3087,CPU,48292171
Logitech,Pavillion 14564376,CPU,48141508
Scythe,Trident718,CPU,18415269
Xerox,Trident2270,CPU,9109471
Xerox,Unicorn1521,CPU,33342465
AKKO,Inspiron 56201623,CPU,19921023
LianLi,RK A30881,CPU,16679376
XFX,Unicorn921,CPU,27266555
Raijintek,Unicorn4736,CPU,49943681
Lenovo,GVN Minion4805,CPU,29658528
Raijintek,Deathadder4579,CPU,35262090
Deepcool,Swift F314670,CPU,46590110
Western Digital,Optix1367,CPU,22668668
EVGA,Inspiron 56203571,CPU,3126350
Seasonic,Lookthrough2353,CPU,40300157
Xerox,Inspiron 35934948,CPU,26937539
InWin,Optix4812,CPU,37924815
LianLi,Envy 15361675,CPU,47396957
HTC,MonsGeek4009,CPU,12074248
Acer,Aspire A3154638,CPU,25225797
Kingston,RK A30189,CPU,3315053
Microsoft,Viper Plus3002,CPU,1673653
Xerox,Swift F3141681,CPU,28588293
Microsoft,MonsGeek927,CPU,40509770
Microsoft,Viper Plus4346,CPU,9980038
Scythe,GeForce2913,CPU,20815015
Hewlett-Packard,PNY Silver3888,CPU,37714132
Seagate,ACR 683849,CPU,33892777
Enermax,XPS 131335,CPU,41121109
Keychron,Inspiron 56203027,CPU,37489858
Antec,Vostro 53201185,CPU,45984107
Nokia,Vostro 53204732,CPU,34927606
Raijintek,GVN Minion2412,CPU,39791052
Filco,ROG2866,CPU,2353165
Thermaltake,Dorminator1959,CPU,11986220
Apple,Optix1732,CPU,14765104
AMD,TUF Gaming2186,CPU,12483576
Intel,XPS 131894,CPU,34062032
AMD,Vostro 5320782,CPU,5442307
Filco,GVN Minion1672,CPU,16426335
XFX,Inspiron 56202655,CPU,47094354
LianLi,Lookthrough2276,CPU,34626123
LG,Inspiron 56203013,CPU,40979246
Nokia,Pavillion 14561215,CPU,45566950
Huawei,TUF Gaming2054,CPU,30419358
Microsoft,RK A304663,CPU,13218398
Keychron,ProArt2108,CPU,11079961
Apple,Phantom2878,CPU,47493676
Sony,Corsair2299,CPU,24113940
Seasonic,G11063029,CPU,13118480
Huawei,Swift F3143249,CPU,13589827
Huawei,XPS 131600,CPU,38100821
Intel,Viper Plus2743,CPU,13810748
Silverstone,Viper Plus1084,CPU,12099984
ZTE,GVN Minion218,CPU,48265671
Sandisk,ProArt2076,CPU,2484830
Microsoft,Lookthrough1769,CPU,39216396
Hewlett-Packard,XPS 133226,CPU,37141862
Keychron,G1106818,CPU,12337843
AKKO,Anywhere930,CPU,15064462
Nvidia,Vostro 53201483,CPU,12661726
ZTE,Gaming X982,CPU,6221972
Raijintek,Deathadder4621,CPU,15938476
EVGA,ROG3332,CPU,33391548
NZXT,Ocean Star3058,CPU,13283308
Gigabyte,MonsGeek850,CPU,22858585
Lenovo,Inspiron 56201856,CPU,10161479
Adata,Dorminator3439,CPU,43872325
Scythe,Dorminator2590,CPU,32611730
Nvidia,PNY Silver1163,CPU,46365152
Western Digital,ROG3582,CPU,8520282
Razer,TUF Gaming3505,CPU,44748195
Seasonic,Vostro 53202462,CPU,17109640
Sony,Corsair1875,CPU,4810241
AKKO,Dual 30601900,CPU,37822822
Hewlett-Packard,Dorminator177,CPU,23192326
Microsoft,GVN Minion3800,CPU,31142911
Sandisk,ACR 682179,CPU,15855123
Filco,Vostro 5320768,CPU,15248893
AMD,Swift F3141474,CPU,33075732
Xerox,Lookthrough2785,CPU,13788469
Hewlett-Packard,XPS 134238,CPU,37861377
Royal Kludge,Beast601,CPU,11453515
Silverstone,TUF Gaming967,CPU,34631027
Lenovo,Gaming X1465,CPU,46798540
Corsair,Beast2264,CPU,41662934
Xiaomi,PNY Silver2110,CPU,18691601
XFX,Trident3494,CPU,49238731
ZTE,ProArt2493,CPU,3076656
Dell,Viper Plus3288,CPU,31999037
Microsoft,Corsair2911,CPU,20009032
Microsoft,Phantom3432,CPU,43780579
Intel,ACR 681706,CPU,15938406
Steelseries,ROG1051,CPU,33622511
HP,GeForce94,CPU,19252616
FSP,TUF Gaming1315,CPU,2408936
FSP,Pavillion 1456814,CPU,40809086
Deepcool,LS25804635,CPU,45021550
Foxcon,LS25803206,CPU,4200661
InWin,Aspire A3152709,CPU,7166603
Phanteks,Corsair4040,CPU,24998122
Corsair,ProArt982,CPU,28848198
Steelseries,Dual 30603214,CPU,27428279
Huawei,PNY Silver4306,CPU,25665080
Nvidia,VA24DQLB2735,CPU,27847839
HP,RK A304231,CPU,47317756
ZTE,Optix3633,CPU,32727117
Xerox,LS25801821,CPU,32030451
Keychron,Lookthrough3858,CPU,24972011
Arctic,Inspiron 56202764,CPU,27612144
Sandisk,Pavillion 1456272,CPU,24700947
Sandisk,G11061807,CPU,22143300
HP,Gaming X3388,CPU,21302702
Keychron,Unicorn3473,CPU,15898567
Gigabyte,Aspire A3153530,CPU,9713883
Deepcool,Ocean Star2102,CPU,46306629
Sandisk,Aspire A3152636,CPU,11140981
ZTE,Trident3237,CPU,5919637
Razer,Beast2681,CPU,11878940
Filco,MonsGeek4246,CPU,32637314
Filco,Unicorn1779,CPU,19933941
AKKO,GVN Minion4446,CPU,40647972
FSP,Lookthrough3004,CPU,38763007
Thermaltake,ROG1553,CPU,17413571
Enermax,Dual 30603249,CPU,4073249
Deepcool,RK A301328,CPU,16615196
Microsoft,PNY Silver380,CPU,38683026
Western Digital,G11063590,CPU,40437815
Lenovo,GeForce2069,CPU,47607179
Foxcon,Vostro 35204940,CPU,6917258
Gigabyte,Gaming X1006,CPU,4489611
Phanteks,Lookthrough3971,CPU,1805424
Enermax,LS25803999,CPU,23258777
EVGA,ACR 681628,CPU,32783612
Adata,ROG3978,CPU,39383537
HyperX,G1106203,CPU,20103689
Razer,G11064153,CPU,5962301
Keychron,ACR 683028,CPU,23273747
Huawei,Deathadder855,CPU,26725955
Apple,PNY Silver3213,CPU,29075985
Hewlett-Packard,ProArt4368,CPU,34680377
Corsair,Beast4297,CPU,22755525
ZTE,Gaming X755,CPU,32858874
LG,Corsair2632,CPU,4403061
EVGA,Dorminator3219,CPU,2346849
LG,GeForce3591,CPU,43011743
Acer,Trident975,CPU,12783349
Corsair,Vostro 35203469,CPU,34628957
Intel,Dual 30601867,CPU,33487801
Western Digital,RK A301897,CPU,46094562
Steelseries,TUF Gaming3973,CPU,49794873
HTC,Beast2080,CPU,22315254
Arctic,Optix738,CPU,34089609
Dell,Envy 15362244,CPU,11520648
ZTE,Inspiron 56204333,CPU,32100327
Antec,Vostro 35202584,CPU,13127938
Scythe,Gaming X3737,CPU,28975026
Enermax,Dorminator3789,CPU,1364067
FSP,Dual 3060873,CPU,47188975
HTC,ACR 682484,CPU,44977739
ZTE,Phantom2737,CPU,34357054
Silverstone,Phantom2446,CPU,48739745
MSI,TUF Gaming3718,CPU,48365140
Arctic,Lookthrough1329,CPU,48258369
Foxcon,Inspiron 35934964,CPU,31691365
Xiaomi,Unicorn2904,CPU,31136500
Hewlett-Packard,LS25801910,CPU,35634510
Razer,Aspire A3151975,CPU,48425653
Xerox,ACR 684747,CPU,32727549
Seasonic,Vostro 53204787,CPU,15085242
Corsair,Optix4706,CPU,42001640
ZTE,Beast397,CPU,26516388
Gigabyte,LS25802996,CPU,20584715
Antec,Ocean Star3618,CPU,46877191
Adata,GeForce2903,CPU,42073136
Kingston,PNY Silver4185,CPU,26356237
Kingston,Dual 30602311,CPU,3939943
Scythe,Envy 15363139,CPU,40498389
Western Digital,PNY Silver358,CPU,22740045
Dell,Dual 30603647,CPU,45507740
Corsair,Trident4214,CPU,49498495
Acer,ROG2843,CPU,38403562
AKKO,Inspiron 5620815,CPU,43497665
Seagate,Unicorn4005,CPU,1263790
Asus,VA24DQLB4179,CPU,17372616
Thermaltake,G11064032,CPU,14230691
Seasonic,RK A301235,CPU,21259325
Royal Kludge,Viper Plus3741,CPU,49110089
HTC,GVN Minion4478,CPU,27705931
Keychron,Trident626,CPU,43823504
Acer,Anywhere2353,CPU,13254169
Phanteks,Unicorn2793,CPU,42208004
Raijintek,LS2580913,CPU,42565699
Royal Kludge,Inspiron 56202341,CPU,11013517
Lenovo,PNY Silver2396,CPU,20804579
Corsair,Inspiron 56201955,CPU,24608879
Huawei,GeForce1782,CPU,45840860
MSI,Optix3641,CPU,46250213
XFX,RK A304968,CPU,27441957
Adata,Dual 30601635,CPU,48601963
FSP,GeForce3266,CPU,6656549
Keychron,Vostro 53201787,CPU,14803272
Deepcool,Viper Plus3619,CPU,5333002
Seasonic,ProArt4613,CPU,24028973
Hewlett-Packard,Vostro 53202506,CPU,43394199
FSP,Beast1244,CPU,19409092
Apple,Vostro 53202850,CPU,25549458
XFX,Aspire A3152773,CPU,1517694
Sandisk,Inspiron 5620916,CPU,26528848
Arctic,Trident1046,CPU,35948919
Filco,Unicorn4729,CPU,2021917
Thermaltake,Gaming X4121,CPU,41166994
Silverstone,PNY Silver626,CPU,21983414
HP,MonsGeek2656,CPU,31051510
InWin,GeForce3163,CPU,13932555
Filco,G11066,CPU,34997871
Keychron,Inspiron 35934140,CPU,8091132
Arctic,Aspire A3154492,CPU,24680127
Phanteks,GeForce1054,CPU,11624878
Hewlett-Packard,XPS 133656,CPU,38456719
Silverstone,Inspiron 35934785,CPU,31674526
Seasonic,Deathadder530,CPU,33104118
FSP,Inspiron 35933703,CPU,11480494
Arctic,PNY Silver2886,CPU,13959657
NZXT,Vostro 35201263,CPU,7171198
Huawei,ROG2912,CPU,8868451
LG,VA24DQLB4358,CPU,31640379
Kingston,Viper Plus1997,CPU,12007454
FSP,VA24DQLB3445,CPU,11179864
Corsair,XPS 132985,CPU,10661475
Microsoft,Optix4260,CPU,35479664
Gigabyte,Lookthrough219,CPU,39354311
AMD,Corsair2702,CPU,6535259
AMD,Dorminator2635,CPU,49455979
Nokia,Phantom2753,CPU,29783004
Acer,Vostro 532056,CPU,18577828
Enermax,Swift F314985,CPU,47697003
Nokia,ROG591,CPU,27334400
Nvidia,XPS 131290,CPU,18911186
Royal Kludge,Viper Plus1348,CPU,33308282
Seagate,Ocean Star492,CPU,49022367
HP,Vostro 5320892,CPU,49133721
AKKO,Vostro 53202553,CPU,14823118
NZXT,Inspiron 56204222,CPU,39840274
Sony,Aspire A3154938,CPU,24629079
Steelseries,ACR 684752,CPU,29844930
Scythe,Corsair4780,CPU,19214345
Hewlett-Packard,XPS 134335,CPU,13600835
Motorolla,MonsGeek1467,CPU,39076052
Deepcool,Viper Plus2054,CPU,12010156
Seasonic,Corsair4166,CPU,16767790
Corsair,Dual 30604799,CPU,30143429
Microsoft,Unicorn441,CPU,36129417
Gigabyte,Ocean Star2118,CPU,29738356
Sandisk,Anywhere975,CPU,29626415
Royal Kludge,RK A30960,CPU,26322671
Xerox,GeForce185,CPU,4929300
Western Digital,Anywhere4278,CPU,16434972
Foxcon,Trident5000,CPU,38688409
Intel,MonsGeek714,CPU,24974903
Huawei,VA24DQLB1738,CPU,39778272
Seagate,Aspire A3154326,CPU,29395202
HP,Ocean Star3164,CPU,20407568
Silverstone,Corsair3991,CPU,11970761
Noctua,Anywhere1410,CPU,4574197
LianLi,Trident295,CPU,4432560
HyperX,Dual 30602319,CPU,49614034
Thermaltake,Trident716,CPU,37503509
Kingston,MonsGeek1942,CPU,14563391
Sandisk,Anywhere3192,CPU,42104066
Adata,TUF Gaming369,CPU,25673385
Intel,Anywhere3847,CPU,41338042
Nvidia,XPS 13819,CPU,31194467
Samsung,TUF Gaming2488,CPU,13046454
Sony,GVN Minion2767,CPU,10550204
AKKO,Beast1199,CPU,35645889
Lenovo,TUF Gaming4210,CPU,10428385
Scythe,Inspiron 35932182,CPU,46232090
Apple,TUF Gaming812,CPU,32434012
Keychron,G1106631,CPU,33409803
InWin,PNY Silver4179,CPU,35057156
Asus,Dorminator2258,CPU,36373790
LG,Optix3168,CPU,20895049
Seasonic,Deathadder3664,CPU,44664367
Huawei,ACR 684265,CPU,49954141
Apple,Ocean Star4249,CPU,2263453
Xiaomi,LS25802061,CPU,11880485
AKKO,Envy 1536549,CPU,26012103
Raijintek,Aspire A3153981,CPU,11132977
Scythe,Inspiron 35933858,CPU,23431570
Nokia,GVN Minion89,CPU,6253062
Keychron,Aspire A31573,CPU,10886501
EVGA,Inspiron 56204324,CPU,36886161
Deepcool,Vostro 53203541,CPU,11825547
Royal Kludge,Inspiron 5620446,CPU,25072172
HP,VA24DQLB2897,CPU,17414829
Intel,Ocean Star2553,CPU,43410975
Kingston,VA24DQLB3844,CPU,43390207
Acer,Aspire A315156,CPU,40038871
Intel,Vostro 35204597,CPU,26196771
Gigabyte,Viper Plus1430,CPU,8212344
HyperX,Beast4080,CPU,20409776
Western Digital,Aspire A3151812,CPU,33346156
Arctic,Swift F3143228,CPU,18030738
Royal Kludge,Dorminator1135,CPU,40466047
HP,Unicorn2527,CPU,35316390
Razer,Dorminator2600,CPU,34740361
LG,Lookthrough2960,CPU,18804790
Kingston,G11063013,CPU,20491188
Microsoft,Deathadder4881,CPU,17789089
HP,Optix3747,CPU,2519735
NZXT,ROG1729,CPU,32327043
Noctua,Anywhere2956,CPU,44054060
Sony,Deathadder334,CPU,6737431
Royal Kludge,Corsair4751,CPU,48518097
Keychron,Phantom90,CPU,28004843
HP,Corsair2278,CPU,29948209
Xiaomi,Corsair284,CPU,6718448
Arctic,ACR 684666,CPU,9121437
Adata,ACR 683114,CPU,42765154
Kingston,Aspire A3154144,CPU,42402823
Xiaomi,ROG959,CPU,10708063
Filco,MonsGeek4613,CPU,10347435
Deepcool,Phantom4452,CPU,24958228
Intel,Corsair4514,CPU,37822613
NZXT,Viper Plus4717,CPU,33574711
Foxcon,Lookthrough4518,CPU,23480273
Phanteks,Gaming X592,CPU,12970468
Steelseries,Ocean Star4751,CPU,33388610
Seasonic,LS25802318,CPU,10409016
Intel,Inspiron 35933346,CPU,30873540
Western Digital,Ocean Star1102,CPU,37234034
EVGA,Phantom3260,CPU,40060146
HyperX,VA24DQLB4052,CPU,40508394
Xerox,Optix3063,CPU,46484606
Filco,Swift F3143518,CPU,32458683
Raijintek,LS2580488,CPU,12415365
Razer,Vostro 35204580,CPU,49158681
Arctic,Beast3242,CPU,33633885
Intel,Vostro 53202883,CPU,27423333
Enermax,Vostro 53202429,CPU,19723177
Steelseries,Corsair2117,CPU,34016857
Xiaomi,Viper Plus881,CPU,33650704
LG,Inspiron 56204149,CPU,42571556
Apple,MonsGeek4392,CPU,37809106
FSP,Dual 30601355,CPU,12262310
Foxcon,Lookthrough1084,CPU,32629362
Noctua,ROG2596,CPU,29565720
Intel,GeForce3981,CPU,48693084
Royal Kludge,Deathadder873,CPU,7379658
Nvidia,LS25803135,CPU,25173432
Adata,MonsGeek2052,CPU,35497253
Asus,Ocean Star2163,CPU,3863901
HyperX,Trident1028,CPU,19868267
Lenovo,XPS 133989,CPU,43042341
Razer,Lookthrough4251,CPU,8362084
Apple,Vostro 35203622,CPU,48816366
Motorolla,ProArt2123,CPU,47238350
HP,ProArt2848,CPU,8839926
Lenovo,VA24DQLB1353,CPU,6958734
Enermax,Trident2695,CPU,28230525
LG,Viper Plus3245,CPU,30328024
Seagate,Anywhere3265,CPU,3432848
InWin,Trident2434,CPU,21282451
Filco,Inspiron 56202836,CPU,4485954
Microsoft,Anywhere1661,CPU,20922356
Thermaltake,Unicorn3976,CPU,14931247
Xerox,LS25803161,CPU,17322588
Xiaomi,Optix1342,CPU,25215282
EVGA,Inspiron 35932009,CPU,41411789
Motorolla,Corsair3995,CPU,15616735
ZTE,Dorminator4292,CPU,9279611
LG,Ocean Star2971,CPU,19653924
AKKO,Aspire A3152245,CPU,11285283
Logitech,Pavillion 14564543,CPU,45166116
Steelseries,Lookthrough4728,CPU,11340022
Logitech,Trident549,CPU,16478508
AMD,Inspiron 56203165,CPU,31906729
Raijintek,Aspire A3151441,CPU,32752396
Microsoft,TUF Gaming2770,CPU,15066405
LG,TUF Gaming3803,CPU,1855520
Microsoft,Aspire A3151885,CPU,20136527
Thermaltake,Ocean Star153,CPU,5301317
Acer,Trident2841,CPU,33908379
Royal Kludge,ROG1887,CPU,40376183
Western Digital,GVN Minion3164,CPU,16133611
XFX,Pavillion 14561435,CPU,13837282
Enermax,Ocean Star3884,CPU,49549598
Seasonic,XPS 13798,CPU,22482366
LianLi,GeForce4640,CPU,25171816
NZXT,MonsGeek1757,CPU,8199421
Lenovo,Unicorn2039,CPU,28892455
Nokia,Pavillion 1456578,CPU,30714582
Intel,Beast4132,CPU,24755883
Intel,Corsair920,CPU,15013199
Thermaltake,Pavillion 14564566,CPU,35648691
Arctic,Lookthrough4090,CPU,38099888
Dell,Viper Plus4756,CPU,46173797
LG,G11061136,CPU,22411492
Hewlett-Packard,VA24DQLB3744,CPU,21782681
InWin,ProArt1405,CPU,10185044
Corsair,RK A30433,CPU,10809153
Steelseries,Vostro 53203242,CPU,34104332
Acer,Dorminator24,CPU,40930320
EVGA,Vostro 53202972,CPU,5413665
Phanteks,Vostro 35204916,CPU,26704023
Gigabyte,Unicorn4494,CPU,29199437
Sandisk,Corsair4937,CPU,38033711
Western Digital,Trident4735,CPU,19253870
Deepcool,ACR 682656,CPU,45347026
InWin,ACR 682184,CPU,11552011
AKKO,Vostro 53203242,CPU,42537868
Corsair,Pavillion 14562192,CPU,37248890
Razer,Aspire A3152235,CPU,24218532
NZXT,Viper Plus681,CPU,34752005
Nvidia,Phantom1358,CPU,1117605
Adata,Trident1759,CPU,11820709
Deepcool,ProArt3271,CPU,9805150
Xiaomi,Gaming X2589,CPU,19967059
Royal Kludge,ProArt1258,CPU,26366453
EVGA,Anywhere743,CPU,22467488
Dell,MonsGeek602,CPU,31282287
Foxcon,Deathadder2933,CPU,34044469
LG,Vostro 53203827,CPU,29614721
Motorolla,Anywhere3982,CPU,16139221
Phanteks,Vostro 53202842,CPU,48575613
Hewlett-Packard,Vostro 35202077,CPU,7873939
Lenovo,Aspire A315893,CPU,41036391
Dell,GVN Minion1746,CPU,8629687
Apple,LS25801614,CPU,14670949
AMD,Deathadder882,CPU,12244559
Lenovo,XPS 131252,CPU,6621910
Sony,MonsGeek1205,CPU,6216684
Noctua,RK A301733,CPU,18150204
Acer,Viper Plus2047,CPU,37427117
InWin,GeForce4312,CPU,2138278
MSI,Dorminator3794,CPU,17995981
NZXT,Lookthrough922,CPU,24766385
LianLi,Vostro 35203350,CPU,21550120
Gigabyte,Envy 1536625,CPU,18254370
Enermax,GeForce993,CPU,39604904
Sony,Corsair3575,CPU,17211135
Xerox,Vostro 5320389,CPU,22359121
Gigabyte,GeForce1704,CPU,22751679
LianLi,PNY Silver1809,CPU,2588842
Intel,MonsGeek548,CPU,39762933
Filco,Optix4881,CPU,34586339
Motorolla,Trident4212,CPU,25292405
LG,GVN Minion473,CPU,9003401
NZXT,Gaming X4396,CPU,43242119
Seagate,Vostro 5320807,CPU,28145835
Noctua,Inspiron 35934210,CPU,45692162
Steelseries,ACR 68923,CPU,16483634
Thermaltake,Dorminator1218,CPU,17813712
Sony,Aspire A315192,CPU,25811858
InWin,Vostro 35201715,CPU,43793111
Apple,Unicorn1019,CPU,26648831
Logitech,G1106997,CPU,9867247
Keychron,LS25803572,CPU,24228364
Nokia,Envy 1536823,CPU,14848248
Microsoft,Anywhere2252,CPU,18348431
Foxcon,ACR 682502,CPU,43494278
Nvidia,ProArt2787,CPU,44094053
InWin,Phantom3377,CPU,44562876
HyperX,Inspiron 56201241,CPU,33664353
Nokia,ProArt957,CPU,48942598
Motorolla,ProArt4274,CPU,12602277
FSP,Ocean Star4009,CPU,24589771
InWin,Phantom2481,CPU,37778561
Razer,Dorminator4160,CPU,41553061
NZXT,Ocean Star4121,CPU,29074978
Western Digital,GeForce1656,CPU,49403640
InWin,XPS 131906,CPU,41357788
Phanteks,Envy 15364164,CPU,17875056
AKKO,G11063458,CPU,18883908
Seagate,Dual 30601389,CPU,37566638
LianLi,ACR 68880,CPU,25223754
Kingston,Viper Plus3849,CPU,25406509
Deepcool,Ocean Star4235,CPU,21896138
Gigabyte,Inspiron 35933644,CPU,40912661
Foxcon,RK A302362,CPU,3479342
Enermax,Gaming X3566,CPU,23538120
Phanteks,Phantom362,CPU,44497918
Royal Kludge,Trident2922,CPU,9699915
LG,Ocean Star4961,CPU,14848885
MSI,Vostro 35202101,CPU,42595420
Phanteks,Trident4897,CPU,14850052
Acer,Trident3297,CPU,32820699
Foxcon,ROG3242,CPU,33283345
Asus,Unicorn1309,CPU,48471348
Dell,ACR 681675,CPU,17979800
Dell,Vostro 3520552,CPU,3479863
ZTE,Optix2675,CPU,47552448
Kingston,ROG4895,CPU,9842036
Microsoft,Envy 15362252,CPU,20877271
AMD,Inspiron 35932653,CPU,29357228
LG,Lookthrough1417,CPU,39749484
Razer,XPS 131665,CPU,14015068
Seasonic,VA24DQLB2521,CPU,13718531
HTC,Optix3533,CPU,48900085
Noctua,VA24DQLB1658,CPU,46398159
Enermax,Lookthrough899,CPU,39748691
Nokia,Dual 30601282,CPU,29187450
Gigabyte,Unicorn3700,CPU,4088569
AKKO,Optix2366,CPU,25456308
AKKO,ProArt36,CPU,43697181
FSP,Trident2586,CPU,15405595
MSI,Gaming X1478,CPU,32656458
NZXT,Anywhere2044,CPU,6096092
Steelseries,Unicorn4765,CPU,37530202
Hewlett-Packard,Unicorn1112,CPU,33885706
AKKO,Dorminator2360,CPU,5950851
Razer,GeForce1250,CPU,2653624
Logitech,VA24DQLB209,CPU,17868307
Foxcon,GeForce1443,CPU,3477152
Nvidia,MonsGeek3360,CPU,8269340
Seasonic,ProArt412,CPU,39212278
LG,Swift F314637,CPU,18952211
Western Digital,Vostro 35204147,CPU,9510856
Kingston,Vostro 35201775,CPU,15250039
Adata,ROG1413,CPU,4275622
EVGA,PNY Silver3520,CPU,47815831
Corsair,Gaming X576,CPU,40824602
Royal Kludge,ACR 68678,CPU,12376815
Sandisk,Envy 15362659,CPU,37169686
AKKO,Vostro 53202070,CPU,40847784
Huawei,VA24DQLB4978,CPU,23523513
Kingston,Pavillion 14562311,CPU,28796452
NZXT,ROG1565,CPU,12517263
Logitech,Dorminator1082,CPU,21621046
Raijintek,GVN Minion331,CPU,14570234
Microsoft,Aspire A3154232,CPU,41248221
NZXT,XPS 132927,CPU,1450018
Microsoft,Dorminator1360,CPU,26164505
Xiaomi,Aspire A3152431,CPU,21880268
Microsoft,RK A302421,CPU,9025197
Intel,ROG3157,CPU,11692011
Kingston,Unicorn1861,CPU,5680075
AMD,Ocean Star4067,CPU,20622255
Sony,Corsair3267,CPU,3621489
Deepcool,RK A302517,CPU,11700535
AMD,Optix3001,CPU,2765430
Huawei,Gaming X292,CPU,8450597
HP,VA24DQLB137,CPU,1777582
NZXT,Anywhere3075,CPU,3897703
Thermaltake,PNY Silver972,CPU,12778629
AMD,Phantom407,CPU,20193462
Kingston,Unicorn2934,CPU,7165844
LianLi,ACR 682996,CPU,14590894
FSP,Inspiron 35931175,CPU,19407024
Microsoft,XPS 133902,CPU,14525460
Xerox,GVN Minion1607,CPU,33319287
